,CD,Biden,Trump,Total,Percentage_for_Biden,Voting_Age_Population,Voting_Rate
0,nh_1,213662.0,188999.0,409239.0,52.20958901766449,540224.0,75.75357629427792
1,nh_2,211275.0,176661.0,394594.0,53.542375200839345,529588.0,74.50961879800901
