,CD,Biden,Trump,Total,Percentage_for_Biden,Voting_Age_Population,Voting_Rate
0,wv_1,81849.0,183904.0,270510.0,30.2572917821892,486327.0,55.62306842926673
1,wv_2,92623.0,184784.0,282556.0,32.78040459236399,487208.0,57.99494261177978
2,wv_3,61512.0,176694.0,241586.0,25.46174033263517,457623.0,52.79148993822426
