,CD,Biden,Trump,Total,Percentage_for_Biden,Voting_Age_Population,Voting_Rate
0,hi_1,179337,96924,280956,63.830991329603215,509992.0,55.09027592589688
1,hi_2,186793,99940,293513,63.64045204130652,506514.0,57.94765791271317
