,CD,Biden,Trump,Total,Percentage_for_Biden,Voting_Age_Population,Voting_Rate
0,tn_1,70463.0,242686.0,318556.0,22.11950175165434,563918.0,56.48977333583961
1,tn_2,124229.0,228990.0,360121.0,34.496460911749104,583056.0,61.76439312861886
2,tn_3,110460.0,219247.0,335599.0,32.914281627776006,571456.0,58.727006103707026
3,tn_4,108735.0,239401.0,354561.0,30.667501501857224,590540.0,60.04013275984692
4,tn_5,210086.0,127953.0,348420.0,60.29676826818208,563797.0,61.79883894380425
5,tn_6,96446.0,273924.0,376800.0,25.596072186836516,591603.0,63.69136059147773
6,tn_7,115166.0,245881.0,367606.0,31.328650783719524,578288.0,63.56797996845862
7,tn_8,114528.0,225472.0,344842.0,33.211731749612866,525277.0,65.64955252181231
8,tn_9,193598.0,48921.0,246484.0,78.54384057383035,507231.0,48.594033093403205
