,CD,Biden,Trump,Total,Percentage_for_Biden,Voting_Age_Population,Voting_Rate
0,id_1,140452.0,313559.0,467141.0,30.066296899651284,661724.0,70.5945379040204
1,id_2,146569.0,240560.0,400220.0,36.622107840687626,590690.0,67.75465980463525
