,CD,Biden,Trump,Total,Percentage_for_Biden,Voting_Age_Population,Voting_Rate
0,me_1,266376.0,164045.0,443069.0,60.12065840760694,546625.0,81.05538531900297
1,me_2,168697.0,196691.0,376307.0,44.82962049603116,524036.0,71.80937950827806
