,CD,Biden,Trump,Total,Percentage_for_Biden,Voting_Age_Population,Voting_Rate
0,ar_1,75898.0,187640.0,271712.0,27.93325285596514,548710.0,49.518324798162965
1,ar_2,147552.0,177053.0,333347.0,44.263785184807425,570220.0,58.45936656027499
2,ar_3,118142.0,207781.0,335854.0,35.17659459169759,573113.0,58.601706818725106
3,ar_4,82340.0,188173.0,278156.0,29.602093789096767,532069.0,52.278181965121064
