,CD,Biden,Trump,Total,Percentage_for_Biden,Voting_Age_Population,Voting_Rate
0,ne_1,132261.0,180290.0,320046.0,41.32562194184586,473676.0,67.56643781825552
1,ne_2,176468.0,154377.0,337754.0,52.24749373804604,467041.0,72.31784789772205
2,ne_3,65854.0,222179.0,293912.0,22.406026293584475,439543.0,66.86763297333822
