,CD,Biden,Trump,Total,Percentage_for_Biden,Voting_Age_Population,Voting_Rate
0,nv_1,143424.0,84976.0,233349.0,61.463301749739664,418811.0,55.71701793887935
1,nv_2,171024.0,210255.0,392617.0,43.5600088635999,531489.0,73.87114314689485
2,nv_3,214181.0,213301.0,435797.0,49.146965215455815,607915.0,71.68716021154273
3,nv_4,174857.0,161358.0,343614.0,50.887623903566215,516951.0,66.46935589640024
