,CD,Biden,Trump,Total,Percentage_for_Biden,Voting_Age_Population,Voting_Rate
0,ia_1,199259.0,213601.0,420577.0,47.37753134384429,580187.0,72.48990411712086
1,ia_2,193437.0,209858.0,410665.0,47.10335675063616,581525.0,70.61863204505396
2,ia_3,224159.0,224726.0,457240.0,49.02436357274079,601044.0,76.07429738920945
3,ia_4,142206.0,249487.0,398052.0,35.7254831027102,564463.0,70.51870538901575
