County,ShortName,CD,Biden,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Overton,Overton,6,"2,033","7,918",10037,,,,,,,,,,,,,,,,,,,,,
Perry,Perry,7,615,"2,775",3428,,,,,,,,,,,,,,,,,,,,,
Pickett,Pickett,6,525,"2,381",2931,,,,,,,,,,,,,,,,,,,,,
Polk,Polk,3,"1,492","6,792",8360,,,,,,,,,,,,,,,,,,,,,
Putnam,Putnam,6,"9,185","23,759",33577,,,,,,,,,,,,,,,,,,,,,
Rhea,Rhea,4,"2,369","11,050",13634,,,,,,,,,,,,,,,,,,,,,
Roane,Roane,3,"6,043","19,230",25914,,,,,,,,,,,,,,,,,,,,,
Robertson,Robertson,6,"8,692","24,536",33715,,,,,,,,,,,,,,,,,,,,,
Rutherford,Rutherford,4,"59,341","81,480",143874,,,,,,,,,,,,,,,,,,,,,
Scott,Scott,3,986,"8,004",9052,,,,,,,,,,,,,,,,,,,,,
Sequatchie,Sequatchie,4,"1,298","5,855",7251,,,,,,,,,,,,,,,,,,,,,
Sevier,Sevier,1,"8,721","33,783",43533,,,,,,,,,,,,,,,,,,,,,
Smith,Smith,6,"1,802","7,136",9051,,,,,,,,,,,,,,,,,,,,,
Stewart,Stewart,7,"1,232","4,950",6293,,,,,,,,,,,,,,,,,,,,,
Sullivan,Sullivan,1,"17,272","55,860",74338,,,,,,,,,,,,,,,,,,,,,
Sumner,Sumner,6,"27,680","63,454",92630,,,,,,,,,,,,,,,,,,,,,
Tipton,Tipton,8,"6,837","20,070",27304,,,,,,,,,,,,,,,,,,,,,
Trousdale,Trousdale,6,1012,"2,936",3998,,,,,,,,,,,,,,,,,,,,,
Unicoi,Unicoi,1,"1,615","6,599",8306,,,,,,,,,,,,,,,,,,,,,
Union,Union,3,"1,249","6,803",8123,,,,,,,,,,,,,,,,,,,,,
Warren,Warren,4,"3,924","11,850",16007,,,,,,,,,,,,,,,,,,,,,
Washington,Washington,1,"18,638","40,444",60191,,,,,,,,,,,,,,,,,,,,,
Wayne,Wayne,7,820,"5,795",6667,,,,,,,,,,,,,,,,,,,,,
Weakley,Weakley,8,"3,020","10,396",13735,,,,,,,,,,,,,,,,,,,,,
White,White,6,"2,143","9,606",11895,,,,,,,,,,,,,,,,,,,,,
Williamson,Williamson,7,"50,161","86,469",138932,,,,,,,,,,,,,,,,,,,,,
Wilson,Wilson,6,"22,254","50,296",74305,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split Counties,,,,,,,,,,,,,,,,,,,,,,,,,
Benton (pt.),Benton,7,1520,5632,7215,63,,,,,,,,,,,,,,,,,,,,
Benton (pt.),Benton,8,9,36,45,0,,,,,,,,,,,,,,,,,,,,
Bradley (pt.),Bradley,3,2063,10371,12645,210,,,,,,,,,,,,,,,,,,,,
Bradley (pt.),Bradley,4,7788,24833,33206,586,,,,,,,,,,,,,,,,,,,,
Campbell (pt.),Campbell,2,369,1487,1867,11,,,,,,,,,,,,,,,,,,,,
Campbell (pt.),Campbell,3,2072,10844,13066,150,,,,,,,,,,,,,,,,,,,,
Cheatham (pt.),Cheatham,5,4277,10092,14578,209,,,,,,,,,,,,,,,,,,,,
Cheatham (pt.),Cheatham,6,1237,4346,5682,99,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,1,765,3939,4757,53,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,2,3889,14712,18856,255,,,,,,,,,,,,,,,,,,,,
Maury (pt.),Maury,4,10961,23788,35336,588,,,,,,,,,,,,,,,,,,,,
Maury (pt.),Maury,7,3457,7676,11315,181,,,,,,,,,,,,,,,,,,,,
Shelby (pt.),Shelby,8,52507,80894,135399,1998,,,,,,,,,,,,,,,,,,,,
Shelby (pt.),Shelby,9,193598,48921,246484,3965,,,,,,,,,,,,,,,,,,,,
Van Buren (pt.),VanBuren,4,496,2087,2615,32,,,,,,,,,,,,,,,,,,,,
Van Buren (pt.),VanBuren,6,48,255,306,3,,,,,,,,,,,,,,,,,,,,
