County,ShortName,CD,Biden,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Lee,Lee,5,481,"2,273",2801,,,,,,,,,,,,,,,,,,,,,
Leslie,Leslie,5,446,"4,321",4811,,,,,,,,,,,,,,,,,,,,,
Letcher,Letcher,5,"1,799","7,226","9,135",,,,,,,,,,,,,,,,,,,,,
Lewis,Lewis,4,823,"4,986",5883,,,,,,,,,,,,,,,,,,,,,
Lincoln,Lincoln,5,"2,254","8,489","10,913",,,,,,,,,,,,,,,,,,,,,
Livingston,Livingston,1,939,"4,010",5003,,,,,,,,,,,,,,,,,,,,,
Logan,Logan,1,"3,094","9,067","12,346",,,,,,,,,,,,,,,,,,,,,
Lyon,Lyon,1,"1,092","3,100","4,228",,,,,,,,,,,,,,,,,,,,,
Madison,Madison,6,"15,581","27,356","43,911",,,,,,,,,,,,,,,,,,,,,
Magoffin,Magoffin,5,"1,214","4,174","5,447",,,,,,,,,,,,,,,,,,,,,
Marion,Marion,1,"2,722","6,113","8,928",,,,,,,,,,,,,,,,,,,,,
Marshall,Marshall,1,"4,071","13,297","17,601",,,,,,,,,,,,,,,,,,,,,
Martin,Martin,5,403,"3,496",3930,,,,,,,,,,,,,,,,,,,,,
Mason,Mason,4,"2,362","5,477","7,958",,,,,,,,,,,,,,,,,,,,,
McCracken,McCracken,1,"11,195","21,820","33,526",,,,,,,,,,,,,,,,,,,,,
McCreary,McCreary,5,725,"5,664",6435,,,,,,,,,,,,,,,,,,,,,
McLean,McLean,1,1074,"3,633",4782,,,,,,,,,,,,,,,,,,,,,
Meade,Meade,2,"3,632","10,185","14,111",,,,,,,,,,,,,,,,,,,,,
Menifee,Menifee,6,750,"2,311",3102,,,,,,,,,,,,,,,,,,,,,
Mercer,Mercer,2,"3,033","8,506","11,735",,,,,,,,,,,,,,,,,,,,,
Metcalfe,Metcalfe,1,975,"3,959",5012,,,,,,,,,,,,,,,,,,,,,
Monroe,Monroe,1,657,"4,628",5330,,,,,,,,,,,,,,,,,,,,,
Montgomery,Montgomery,6,"3,630","8,993","12,837",,,,,,,,,,,,,,,,,,,,,
Morgan,Morgan,5,"1,175","4,301","5,542",,,,,,,,,,,,,,,,,,,,,
Muhlenberg,Muhlenberg,1,"3,545","10,497","14,231",,,,,,,,,,,,,,,,,,,,,
Nelson,Nelson,2,"7,188","15,703","23,245",,,,,,,,,,,,,,,,,,,,,
Nicholas,Nicholas,6,955,"2,408",3396,,,,,,,,,,,,,,,,,,,,,
Ohio,Ohio,1,"2,404","8,582","11,127",,,,,,,,,,,,,,,,,,,,,
Oldham,Oldham,4,"14,505","22,654","37,940",,,,,,,,,,,,,,,,,,,,,
Owen,Owen,4,"1,098","4,292","5,456",,,,,,,,,,,,,,,,,,,,,
Owsley,Owsley,5,216,"1,671",1896,,,,,,,,,,,,,,,,,,,,,
Pendleton,Pendleton,4,"1,322","5,515","6,925",,,,,,,,,,,,,,,,,,,,,
Perry,Perry,5,"2,356","8,129","10,626",,,,,,,,,,,,,,,,,,,,,
Pike,Pike,5,"4,866","20,284","25,377",,,,,,,,,,,,,,,,,,,,,
Powell,Powell,6,"1,367","4,041","5,505",,,,,,,,,,,,,,,,,,,,,
Pulaski,Pulaski,5,"5,666","25,442","31,540",,,,,,,,,,,,,,,,,,,,,
Robertson,Robertson,6,253,884,1146,,,,,,,,,,,,,,,,,,,,,
Rockcastle,Rockcastle,5,1134,"6,577",7783,,,,,,,,,,,,,,,,,,,,,
Rowan,Rowan,5,"3,880","5,994","10,058",,,,,,,,,,,,,,,,,,,,,
Russell,Russell,1,"1,331","7,519","8,954",,,,,,,,,,,,,,,,,,,,,
Scott,Scott,6,"10,567","17,767","28,956",,,,,,,,,,,,,,,,,,,,,
Shelby,Shelby,4,"8,077","15,055","23,545",,,,,,,,,,,,,,,,,,,,,
Simpson,Simpson,1,"2,681","5,888","8,732",,,,,,,,,,,,,,,,,,,,,
Taylor,Taylor,1,"2,963","9,376","12,512",,,,,,,,,,,,,,,,,,,,,
Todd,Todd,1,"1,205","4,062","5,358",,,,,,,,,,,,,,,,,,,,,
Trigg,Trigg,1,"1,791","5,487","7,375",,,,,,,,,,,,,,,,,,,,,
Trimble,Trimble,4,1012,"3,227",4319,,,,,,,,,,,,,,,,,,,,,
Union,Union,1,"1,529","4,965","6,576",,,,,,,,,,,,,,,,,,,,,
Warren,Warren,2,"22,479","31,791","55,354",,,,,,,,,,,,,,,,,,,,,
Wayne,Wayne,5,"1,700","7,430","9,240",,,,,,,,,,,,,,,,,,,,,
Webster,Webster,1,"1,412","4,506","5,991",,,,,,,,,,,,,,,,,,,,,
Whitley,Whitley,5,"2,552","12,567","15,347",,,,,,,,,,,,,,,,,,,,,
Wolfe,Wolfe,6,839,"2,097",2979,,,,,,,,,,,,,,,,,,,,,
Woodford,Woodford,6,"6,530","8,362","15,211",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split Counties,,,,,,,,,,,,,,,,,,,,,,,,,
Boyd (pt.),Boyd,4,"5,902","10,906","17,114",306,,,,,,,,,,,,,,,,,,,,
Boyd (pt.),Boyd,5,"1,181","3,389","4,627",57,,,,,,,,,,,,,,,,,,,,
Harrison (pt.),Harrison,4,"1,321","4,118","5,501",62,,,,,,,,,,,,,,,,,,,,
Harrison (pt.),Harrison,6,"1,079","2,216","3,352",57,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,3,"221,843","141,027","369,797","6,927",,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,4,"6,515","9,619","16,398",264,,,,,,,,,,,,,,,,,,,,
Jessamine (pt.),Jessamine,2,"2,364","5,134","7,711",213,,,,,,,,,,,,,,,,,,,,
Jessamine (pt.),Jessamine,6,"6,203","11,962","18,540",375,,,,,,,,,,,,,,,,,,,,
Spencer (pt.),Spencer,2,636,"2,469","3,143",38,,,,,,,,,,,,,,,,,,,,
Spencer (pt.),Spencer,4,"1,894","6,268","8,286",124,,,,,,,,,,,,,,,,,,,,
Washington (pt.),Washington,1,50,205,261,6,,,,,,,,,,,,,,,,,,,,
Washington (pt.),Washington,2,"1,594","4,277","5,962",91,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,
Boyd (pt.),Boyd,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Boyd (pt.),Boyd,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Harrison (pt.),Harrison,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Harrison (pt.),Harrison,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Jessamine (pt.),Jessamine,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Jessamine (pt.),Jessamine,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Spencer (pt.),Spencer,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Spencer (pt.),Spencer,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Washington (pt.),Washington,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Washington (pt.),Washington,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Total E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,,
Boyd (pt.),Boyd,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Harrison (pt.),Harrison,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Jessamine (pt.),Jessamine,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Spencer (pt.),Spencer,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Washington (pt.),Washington,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
