County,ShortName,CD,Biden,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Montgomery,Montgomery,3,1208,4465,5772,,,,,,,,,,,,,,,,,,,,,
Morgan,Morgan,4,1924,7442,9487,,,,,,,,,,,,,,,,,,,,,
New Madrid,NewMadrid,8,1748,5447,7248,,,,,,,,,,,,,,,,,,,,,
Newton,Newton,7,5818,22120,28390,,,,,,,,,,,,,,,,,,,,,
Nodaway,Nodaway,6,2853,6865,9888,,,,,,,,,,,,,,,,,,,,,
Oregon,Oregon,8,823,3847,4739,,,,,,,,,,,,,,,,,,,,,
Osage,Osage,3,1037,6425,7539,,,,,,,,,,,,,,,,,,,,,
Ozark,Ozark,8,752,4064,4864,,,,,,,,,,,,,,,,,,,,,
Pemiscot,Pemiscot,8,1560,4120,5735,,,,,,,,,,,,,,,,,,,,,
Perry,Perry,8,1664,7657,9447,,,,,,,,,,,,,,,,,,,,,
Pettis,Pettis,4,4783,13854,19096,,,,,,,,,,,,,,,,,,,,,
Phelps,Phelps,8,5637,13480,19557,,,,,,,,,,,,,,,,,,,,,
Pike,Pike,6,1717,5863,7695,,,,,,,,,,,,,,,,,,,,,
Platte,Platte,6,27179,28917,57249,,,,,,,,,,,,,,,,,,,,,
Polk,Polk,7,2885,11850,15062,,,,,,,,,,,,,,,,,,,,,
Pulaski,Pulaski,4,3740,10329,14414,,,,,,,,,,,,,,,,,,,,,
Putnam,Putnam,6,361,1984,2361,,,,,,,,,,,,,,,,,,,,,
Ralls,Ralls,6,1205,4396,5662,,,,,,,,,,,,,,,,,,,,,
Randolph,Randolph,4,2485,8018,10742,,,,,,,,,,,,,,,,,,,,,
Ray,Ray,5,3109,8345,11649,,,,,,,,,,,,,,,,,,,,,
Reynolds,Reynolds,8,529,2733,3298,,,,,,,,,,,,,,,,,,,,,
Ripley,Ripley,8,833,4839,5717,,,,,,,,,,,,,,,,,,,,,
Saline,Saline,5,2904,6451,9519,,,,,,,,,,,,,,,,,,,,,
Schuyler,Schuyler,6,373,1606,2003,,,,,,,,,,,,,,,,,,,,,
Scotland,Scotland,6,388,1560,1984,,,,,,,,,,,,,,,,,,,,,
Scott,Scott,8,3753,13769,17718,,,,,,,,,,,,,,,,,,,,,
Shannon,Shannon,8,706,3165,3906,,,,,,,,,,,,,,,,,,,,,
Shelby,Shelby,6,592,2700,3350,,,,,,,,,,,,,,,,,,,,,
St. Clair,StClair,4,988,3932,4974,,,,,,,,,,,,,,,,,,,,,
St. Francois,StFrancois,8,7044,20511,28001,,,,,,,,,,,,,,,,,,,,,
St. Louis City,StLouisCity,1,110089,21474,133793,,,,,,,,,,,,,,,,,,,,,
Ste. Genevieve,SteGenevieve,8,2713,6630,9484,,,,,,,,,,,,,,,,,,,,,
Stoddard,Stoddard,8,1819,11484,13426,,,,,,,,,,,,,,,,,,,,,
Stone,Stone,7,3506,14800,18483,,,,,,,,,,,,,,,,,,,,,
Sullivan,Sullivan,6,478,1974,2471,,,,,,,,,,,,,,,,,,,,,
Taney,Taney,7,5339,20508,26269,,,,,,,,,,,,,,,,,,,,,
Texas,Texas,8,1716,9478,11315,,,,,,,,,,,,,,,,,,,,,
Vernon,Vernon,4,1903,7155,9185,,,,,,,,,,,,,,,,,,,,,
Warren,Warren,3,4769,13222,18373,,,,,,,,,,,,,,,,,,,,,
Washington,Washington,8,1804,8047,9972,,,,,,,,,,,,,,,,,,,,,
Wayne,Wayne,8,845,4987,5878,,,,,,,,,,,,,,,,,,,,,
Worth,Worth,6,215,877,1107,,,,,,,,,,,,,,,,,,,,,
Wright,Wright,8,1168,7453,8739,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split Counties,,,,,,,,,,,,,,,,,,,,,,,,,
Audrain (pt.),Audrain,4,"1,523","5,237","6,919",160,,,,,,,,,,,,,,,,,,,,
Audrain (pt.),Audrain,6,415,"1,595","2,040",29,,,,,,,,,,,,,,,,,,,,
Camden (pt.),Camden,3,"2,090","8,643","10,899",166,,,,,,,,,,,,,,,,,,,,
Camden (pt.),Camden,4,"1,163","5,978","7,239",98,,,,,,,,,,,,,,,,,,,,
Clay (pt.),Clay,5,"19,441","15,567","35,815",807,,,,,,,,,,,,,,,,,,,,
Clay (pt.),Clay,6,"39,959","49,037","90,712","1,716",,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,5,"71,108","72,619","146,807","3,080",,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,6,"21,071","27,506","49,546",969,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,2,"8,227","13,639","22,287",421,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,3,"20,279","40,769","62,198","1,150",,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,8,"9,016","22,636","32,184",532,,,,,,,,,,,,,,,,,,,,
St. Charles (pt.),StCharles,2,"33,788","46,137","81,349","1,424",,,,,,,,,,,,,,,,,,,,
St. Charles (pt.),StCharles,3,"55,734","82,249","140,632","2,649",,,,,,,,,,,,,,,,,,,,
St. Louis (pt.),StLouis,1,"147,820","36,806","187,535","2,909",,,,,,,,,,,,,,,,,,,,
St. Louis (pt.),StLouis,2,"180,331","162,687","348,684","5,666",,,,,,,,,,,,,,,,,,,,
Webster (pt.),Webster,4,"1,873","9,528","11,622",221,,,,,,,,,,,,,,,,,,,,
Webster (pt.),Webster,7,686,"3,211","3,967",70,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,
Audrain (pt.),Audrain,4,602,690,"1,313",21,,,,,,,,,,,,,,,,,,,,
Audrain (pt.),Audrain,6,164,210,378,4,,,,,,,,,,,,,,,,,,,,
Camden (pt.),Camden,3,"1,542","2,500","4,070",29,,,,,,,,,,,,,,,,,,,,
Camden (pt.),Camden,4,857,"1,729","2,604",17,,,,,,,,,,,,,,,,,,,,
Clay (pt.),Clay,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Clay (pt.),Clay,6,0,1,1,0,,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,5,2,12,15,0,,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,6,1,5,5,0,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,3,1,1,2,0,,,,,,,,,,,,,,,,,,,,
