County,ShortName,CD,Biden,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Starke,Starke,2,2650,7466,10290,,,,,,,,,,,,,,,,,,,,,
Steuben,Steuben,3,4513,11327,16152,,,,,,,,,,,,,,,,,,,,,
Sullivan,Sullivan,8,2153,6691,8994,,,,,,,,,,,,,,,,,,,,,
Switzerland,Switzerland,6,964,3133,4152,,,,,,,,,,,,,,,,,,,,,
Tippecanoe,Tippecanoe,4,35017,34581,71430,,,,,,,,,,,,,,,,,,,,,
Tipton,Tipton,5,1834,6110,8115,,,,,,,,,,,,,,,,,,,,,
Union,Union,6,736,2688,3483,,,,,,,,,,,,,,,,,,,,,
Vanderburgh,Vanderburgh,8,34415,41844,77581,,,,,,,,,,,,,,,,,,,,,
Vermillion,Vermillion,8,2145,5184,7480,,,,,,,,,,,,,,,,,,,,,
Vigo,Vigo,8,18123,24545,43568,,,,,,,,,,,,,,,,,,,,,
Wabash,Wabash,2,3494,10762,14573,,,,,,,,,,,,,,,,,,,,,
Warren,Warren,4,974,3401,4471,,,,,,,,,,,,,,,,,,,,,
Warrick,Warrick,8,11923,21326,33806,,,,,,,,,,,,,,,,,,,,,
Washington,Washington,9,2784,9114,12131,,,,,,,,,,,,,,,,,,,,,
Wayne,Wayne,6,9524,17567,27662,,,,,,,,,,,,,,,,,,,,,
Wells,Wells,3,2928,10855,14044,,,,,,,,,,,,,,,,,,,,,
White,White,4,3032,7957,11159,,,,,,,,,,,,,,,,,,,,,
Whitley,Whitley,3,4234,12862,17549,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split Counties,,,,,,,,,,,,,,,,,,,,,,,,,
Blackford (pt.),Blackford,3,263,908,"1,208",37,,,,,,,,,,,,,,,,,,,,
Blackford (pt.),Blackford,5,"1,113","2,933","4,141",95,,,,,,,,,,,,,,,,,,,,
Boone (pt.),Boone,4,"4,926","11,765","17,123",432,,,,,,,,,,,,,,,,,,,,
Boone (pt.),Boone,5,"10,318","10,586","21,377",473,,,,,,,,,,,,,,,,,,,,
Crawford (pt.),Crawford,8,198,597,809,14,,,,,,,,,,,,,,,,,,,,
Crawford (pt.),Crawford,9,"1,156","2,886","4,134",92,,,,,,,,,,,,,,,,,,,,
Howard (pt.),Howard,4,"11,968","22,118","34,803",717,,,,,,,,,,,,,,,,,,,,
Howard (pt.),Howard,5,"1,335","4,331","5,807",141,,,,,,,,,,,,,,,,,,,,
Kosciusko (pt.),Kosciusko,2,"2,543","10,101","12,926",282,,,,,,,,,,,,,,,,,,,,
Kosciusko (pt.),Kosciusko,3,"5,821","16,398","22,840",621,,,,,,,,,,,,,,,,,,,,
LaPorte (pt.),LaPorte,1,"13,014","11,786","25,240",440,,,,,,,,,,,,,,,,,,,,
LaPorte (pt.),LaPorte,2,"9,413","14,211","24,152",528,,,,,,,,,,,,,,,,,,,,
Marion (pt.),Marion,5,"69,847","34,364","106,169","1,958",,,,,,,,,,,,,,,,,,,,
